FID,NAME,POP_2010,STATE
16351,Cankton,484,LA
16352,La Presa,34169,CA
16353,Las Lomas,3147,TX
16354,Walnut Grove,9790,WA
16355,Grand Cane,242,LA
16356,Arcata,17231,CA
16357,Colfax,1963,CA
16358,Cottage Grove,9686,OR
16359,Longstreet,157,LA
16360,Blue Lake,1253,CA
16361,Sutter,2904,CA
16362,Palmetto,164,LA
16363,Lake San Marcos,4437,CA
16364,Citrus City,2321,TX
16365,Battle Ground,17571,WA
16366,Creswell,5031,OR
16367,Weaverville,3600,CA
16368,South Mansfield,346,LA
16369,Delta,8915,CO
16370,Folsom,716,LA
16371,Lakeside,20648,CA
16372,Los Ebanos,335,TX
16373,Camas,19355,WA
16374,Dunes City,1303,OR
16375,Samak,287,UT
16376,Pahrump,36441,NV
16377,Sun,470,LA
16378,Snelling,274,SC
16379,Faysville,439,TX
16380,Stanley,107,LA
16381,Dallesport,1202,WA
16382,Arco,995,ID
16383,Coalville,1363,UT
16384,Tonopah,2478,NV
16385,Marathon,430,TX
16386,Gadsden,678,AZ
16387,Havana,407,TX
16388,Silas,452,AL
16389,Roosevelt,156,WA
16390,Butte City,74,ID
16391,Lasara,1039,TX
16392,Clarks,1017,LA
16393,Trout Lake,557,WA
16394,Woodland,343,UT
16395,Cripple Creek,1189,CO
16396,Springfield,487,LA
16397,Chuichu,269,AZ
16398,Osage,208,WY
16399,Lozano,404,TX
16400,Security,32882,CO
16401,Albany,1088,LA
16402,Ak-Chin Village,862,AZ
16403,Grayson,532,LA
16404,Wishram,342,WA
16405,Summit Park,7775,UT
16406,Mountain Home Air Force Base,3238,ID
16407,Arizona City,10475,AZ
16408,Saint Joseph,1176,LA
16409,Bingen,712,WA
16410,Kamas,1811,UT
16411,La Paloma,2903,TX
16412,Colorado Springs,416427,CO
16413,French Settlement,1116,LA
16414,Owl Creek,5,WY
16415,Muddy,617,MT
16416,Westwood,1647,CA
16417,Laguna Heights,3488,TX
16418,Minden,3001,NV
16419,Blackwater,1062,AZ
16420,Edgefield,218,LA
16421,Laureles,3692,TX
16422,Stateline,842,NV
16423,Gold Canyon,10159,AZ
16424,Hall Summit,300,LA
16425,Burns,2806,OR
16426,Pryor,618,MT
16427,Shingletown,2283,CA
16428,Killian,1206,LA
16429,Southwest Ranches,7345,FL
16430,Schurz,658,NV
16431,Bombay Beach,295,CA
16432,Martin,594,LA
16433,Bellevue,2287,ID
16434,Saint Xavier,83,MT
16435,Port Vincent,741,LA
16436,Millville,727,CA
16437,Heber,4275,CA
16438,Shubuta,441,MS
16439,Sea Ranch Lakes,670,FL
16440,Diamond Springs,11037,CA
16441,Barton Creek,3077,TX
16442,Montgomery Creek,163,CA
16443,Carey,604,ID
16444,Wyola,215,MT
16445,Briar,5665,TX
16446,Raleigh,1462,MS
16447,Bal Harbour,2513,FL
16448,Shingle Springs,4432,CA
16449,Lost Creek,4509,TX
16450,Palo Cedro,1269,CA
16451,Driggs,1660,ID
16452,Mission,1037,OR
16453,Garfield,1698,TX
16454,Round Mountain,155,CA
16455,Roseburg North,5912,OR
16456,Girard,50,TX
16457,Polkville,833,MS
16458,Biscayne Park,3055,FL
16459,Pollock Pines,6871,CA
16460,Adams,350,OR
16461,Sylvarena,112,MS
16462,El Portal,2325,FL
16463,Hudson Bend,2981,TX
16464,Anderson,9932,CA
16465,Tri-City,3931,OR
16466,Elbert,30,TX
16467,Aurora,1016,UT
16468,Athena,1126,OR
16469,Harper,1192,TX
16470,Centerville,15335,UT
16471,Atlanta,163,LA
16472,Key Biscayne,12344,FL
16473,Winchester Bay,382,OR
16474,Boles Acres,1638,NM
16475,Davis,65622,CA
16476,Joseph,1081,OR
16477,Miami Shores,10493,FL
16478,Canyonville,1884,OR
16479,American Canyon,19454,CA
16480,Wisdom,98,MT
16481,La Luz,1697,NM
16482,Parks,653,LA
16483,Clearfield,30112,UT
16484,Calvin,238,LA
16485,Palmetto Bay,23410,FL
16486,Drain,1151,OR
16487,Calistoga,5155,CA
16488,Dillon,4134,MT
16489,Reevesville,196,SC
16490,Grosse Tete,647,LA
16491,Clinton,20426,UT
16492,Dodson,337,LA
16493,Pinecrest,18223,FL
16494,Caldwell,46237,ID
16495,Bountiful,42552,UT
16496,Monte Rio,1152,CA
16497,Boardman,3220,OR
16498,Ridgeville,1979,SC
16499,Rosedale,793,LA
16500,Sikes,119,LA
16501,Virginia Gardens,2375,FL
16502,Saint George,2084,SC
16503,Fenton,379,LA
16504,Boise City,205671,ID
16505,Kaysville,27300,UT
16506,Occidental,1115,CA
16507,Ione,329,OR
16508,Ashland,269,LA
16509,Arizona Village,946,AZ
16510,Dugway,795,UT
16511,Clarence,499,LA
16512,Cloverdale,8618,CA
16513,Irrigon,1826,OR
16514,Silver City,337,MS
16515,Estherwood,889,LA
16516,Eagle,19908,ID
16517,Golden Valley,8370,AZ
16518,Shuqualak,501,MS
16519,Mermentau,661,LA
16520,Ammon,13816,ID
16521,Dacono,4152,CO
16522,Goldonna,430,LA
16523,Temelec,1441,CA
16524,Imbler,306,OR
16525,Cotati,7265,CA
16526,Island City,989,OR
16527,Morse,812,LA
16528,Idaho Falls,56813,ID
16529,Craig,9464,CO
16530,Natchez,597,LA
16531,Sallis,134,MS
16532,Cove,552,OR
16533,Powhatan,135,LA
16534,Riddleville,96,GA
16535,Camp Swift,6383,TX
16536,Iona,1803,ID
16537,Padroni,76,CO
16538,North Highlands,42694,CA
16539,Kaibab,124,AZ
16540,Arlington,586,OR
16541,Sorrento,1401,LA
16542,Irwin,219,ID
16543,Red Feather Lakes,343,CO
16544,Provencal,611,LA
16545,Smoaks,126,SC
16546,Orangevale,33960,CA
16547,Ravenel,2465,SC
16548,Aberdeen,1994,ID
16549,Millcreek,62139,UT
16550,Robeline,174,LA
16551,Rockford,477,AL
16552,Condon,682,OR
16553,Lake View,199,TX
16554,Rio Linda,15106,CA
16555,Rockville,134,SC
16556,Mauriceville,3252,TX
16557,Neskowin,134,OR
16558,Gardendale,1574,TX
16559,Bluffdale,7598,UT
16560,Atomic City,29,ID
16561,Seabrook Island,1714,SC
16562,Anthony,9360,NM
16563,Rosemont,22681,CA
16564,Cottonwood Heights,33433,UT
16565,Chaparral,14631,NM
16566,Citrus Heights,83301,CA
16567,Basalt,394,ID
16568,Custer,366,WA
16569,Central Gardens,4347,TX
16570,Netarts,748,OR
16571,Lake Brownwood,1532,TX
16572,Blackfoot,11899,ID
16573,Deming,353,WA
16574,Cloverleaf,22942,TX
16575,Draper,42274,UT
16576,Rocky Ford,144,GA
16577,Vineyard,24836,CA
16578,Oceanside,361,OR
16579,Rutledge,467,AL
16580,Crosby,2299,TX
16581,Randlett,220,UT
16582,Scotia,215,SC
16583,Walnut Grove,1542,CA
16584,Bellingham,80885,WA
16585,Chiloquin,734,OR
16586,Pacific City,1035,OR
16587,Beauregard,326,MS
16588,Bandon,3066,OR
16589,Eden,103,MS
16590,Wilton,5363,CA
16591,Blaine,4684,WA
16592,Aldine,15869,TX
16593,Whiterocks,289,UT
16594,Bay City,1286,OR
16595,Braxton,183,MS
16596,Coos Bay,15967,OR
16597,Atascocita,65844,TX
16598,Neola,461,UT
16599,Isleton,804,CA
16600,Saint Marie,264,MT
16601,Satartia,55,MS
16602,Metzger,3765,OR
16603,Fort Hancock,1750,TX
16604,Amador City,185,CA
16605,Somers,1109,MT
16606,Belcher,263,LA
16607,Coquille,3866,OR
16608,Barrett,3199,TX
16609,Duchesne,1690,UT
16610,West Slope,6554,OR
16611,Canutillo,6321,TX
16612,Spring Lake,458,UT
16613,Douglas,6120,WY
16614,Channelview,38289,TX
16615,Ione,7918,CA
16616,Kalispell,19927,MT
16617,Gilliam,164,LA
16618,Banks,1777,OR
16619,Fabens,8257,TX
16620,Mountain View,96,WY
16621,Jackson,4651,CA
16622,Highlands,7522,TX
16623,Palmyra,491,UT
16624,Columbia Falls,4688,MT
16625,Hosston,318,LA
16626,Harrisonburg,348,LA
16627,Beaverton,89803,OR
16628,Powder River,44,WY
16629,Cedar Hills,9796,UT
16630,Maurice,964,LA
16631,Ida,221,LA
16632,Bonners Ferry,2543,ID
16633,Lincoln Park,3546,CO
16634,Sicily Island,526,LA
16635,Cornelius,11869,OR
16636,Red Butte,449,WY
16637,Alpine,9555,UT
16638,Raiford,255,FL
16639,Rodessa,270,LA
16640,Starr School,252,MT
16641,Penrose,3582,CO
16642,Comfort,2363,TX
16643,Sarepta,891,LA
16644,Cut Bank,2869,MT
16645,Durham,1351,OR
16646,Daniel,150,WY
16647,American Fork,26263,UT
16648,Sasser,279,GA
16649,Ca_on City,16400,CO
16650,Rocky Boy's Agency,355,MT
16651,Odell,2255,OR
16652,Smoot,195,WY
16653,Loreauville,887,LA
16654,Sibley,1218,LA
16655,Eagle Mountain,21415,UT
16656,Rebecca,187,GA
16657,Caliente,1130,NV
16658,Turnerville,192,WY
16659,Napoleonville,660,LA
16660,Dixie Inn,273,LA
16661,Rudyard,258,MT
16662,Parkdale,311,OR
16663,Brush,5463,CO
16664,Converse,440,LA
16665,Beaver,3112,UT
16666,Doyline,818,LA
16667,Lodge Pole,265,MT
16668,Cascade Locks,1144,OR
16669,Kemmerer,2656,WY
16670,Canyon Lake,21262,TX
16671,Tabernash,417,CO
16672,Benicia,26997,CA
16673,Fisher,230,LA
16674,Dubberly,273,LA
16675,Chinook,1203,MT
16676,Pine Grove,148,OR
16677,Dietrich,332,ID
16678,Lakehills,5150,TX
16679,Mineral,123,CA
16680,Dixon,18351,CA
16681,Florien,633,LA
16682,Heflin,244,LA
16683,Rowena,187,OR
16684,Bliss,318,ID
16685,Geronimo,1032,TX
16686,Rancho Tehama Reserve,1485,CA
16687,Brewster,2370,WA
16688,Pueblo West,29637,CO
16689,Noble,252,LA
16690,Shongaloo,182,LA
16691,Tygh Valley,206,OR
16692,Corning,7663,CA
16693,Chewelah,2607,WA
16694,Acequia,124,ID
16695,Kingsbury,782,TX
16696,Salt Creek,587,CO
16697,Pleasant Hill,723,LA
16698,Athens,249,LA
16699,Wamic,85,OR
16700,Delleker,705,CA
16701,Colville,4673,WA
16702,American Falls,4457,ID
16703,Dorrington,609,CA
16704,Sandersville,731,MS
16705,Fifth Street,2486,TX
16706,Antelope,46,OR
16707,Spring Garden,16,CA
16708,Reserve,23,MT
16709,Junction City,582,LA
16710,Chubbuck,13922,ID
16711,Mokelumne Hill,646,CA
16712,Soso,408,MS
16713,Meadow Valley,464,CA
16714,Clark Fork,536,ID
16715,Lisbon,185,LA
16716,Dufur,604,OR
16717,Four Corners,12382,TX
16718,Paxton,14,CA
16719,Dover,556,ID
16720,Fresno,19069,TX
16721,Downsville,141,LA
16722,Arimo,355,ID
16723,Mountain Ranch,1628,CA
16724,Creola,213,LA
16725,Oak Grove,16629,OR
16726,Inkom,854,ID
16727,Murphys,2213,CA
16728,Dry Prong,436,LA
16729,Lillie,118,LA
16730,Greatwood,11538,TX
16731,Prattville,33,CA
16732,Rockport,109,WA
16733,Canby,15829,OR
16734,Downey,625,ID
16735,Rail Road Flat,475,CA
16736,Quincy,1728,CA
16737,Anacortes,15778,WA
16738,Georgetown,327,LA
16739,Spearsville,137,LA
16740,Cross Mountain,3124,TX
16741,Johnson City,566,OR
16742,Rancho Calaveras,5325,CA
16743,Bancroft,377,ID
16744,Lackland Air Force Base,9918,TX
16745,Seminary,314,MS
16746,Bonita,284,LA
16747,Tobin,12,CA
16748,Burlington,8388,WA
16749,Damascus,10539,OR
16750,San Andreas,2783,CA
16751,Prentiss,1081,MS
16752,Central Point,17169,OR
16753,Cashmere,3063,WA
16754,Collinston,287,LA
16755,Twain,82,CA
16756,Louise,995,TX
16757,Mer Rouge,628,LA
16758,Storrie,4,CA
16759,Hungerford,347,TX
16760,White City,7975,OR
16761,Chelan,3890,WA
16762,Amity,1614,OR
16763,Vallecito,442,CA
16764,Ridgecrest,694,LA
16765,Oak Ridge,144,LA
16766,Taylorsville,140,CA
16767,Knippa,689,TX
16768,Ashland,20078,OR
16769,Sunnyslope,3252,WA
16770,Carlton,2007,OR
16771,Valley Springs,3553,CA
16772,Silver Creek,210,MS
16773,Epps,854,LA
16774,Wallace,403,CA
16775,Repton,282,AL
16776,Conrad,2570,MT
16777,Dayton,2534,OR
16778,Niwot,4006,CO
16779,Bacliff,8619,TX
16780,Jacksonville,2785,OR
16781,Forest,355,LA
16782,Eagle Point,8469,OR
16783,Dundee,3162,OR
16784,Boulder,97385,CO
16785,Bolivar Peninsula,2417,TX
16786,West Point,674,CA
16787,Amado,295,AZ
16788,Neah Bay,865,WA
16789,Kilbourne,416,LA
16790,Silvana,90,WA
16791,Reddick,506,FL
16792,Angels,3836,CA
16793,Elgin,161,AZ
16794,Brookings,6336,OR
16795,Mehama,292,OR
16796,Durham,5518,CA
16797,Pioneer,156,LA
16798,Mexican Hat,31,UT
16799,Christoval,504,TX
16800,Castleford,226,ID
16801,Aumsville,3584,OR
16802,South Oroville,5742,CA
16803,Oso,180,WA
16804,Blessing,927,TX
16805,Hermleigh,345,TX
16806,Aurora,918,OR
16807,Palermo,5382,CA
16808,Roxie,497,MS
16809,Buhl,4122,ID
16810,Montezuma Creek,335,UT
16811,Three Lakes,3184,WA
16812,Markham,1082,TX
16813,La Huerta,1246,NM
16814,Jerome,10890,ID
16816,Idanha,134,OR
16817,Chico,86187,CA
16818,Red Level,487,AL
16819,Bloomington,2459,TX
16820,Scooba,732,MS
16821,Verlot,285,WA
16822,Cave Junction,1883,OR
16823,Biggs,1707,CA
16824,River Falls,526,AL
16825,Blanding,3375,UT
16826,Jefferson,3098,OR
16827,Inez,2098,TX
16828,Choudrant,845,LA
16829,Warm Beach,2437,WA
16830,Soulsbyville,2215,CA
16831,Keizer,36478,OR
16832,Albion,267,ID
16833,Thermalito,6646,CA
16834,Sanford,241,AL
16835,Arlington,17926,WA
16836,Mi-Wuk Village,941,CA
16837,Detroit,202,OR
16838,Burley,10345,ID
16839,Broomfield,55889,CO
16840,Bigfoot,450,TX
16841,Simsboro,841,LA
16842,Forest Hill,818,LA
16843,Hilltop,287,TX
16844,Ridgeland,4036,SC
16845,McNary,211,LA
16846,Brier,6087,WA
16847,Mono Vista,3127,CA
16848,Donald,979,OR
16849,Declo,343,ID
16850,Mendocino,894,CA
16851,Richwood,3392,LA
16852,Richton,1068,MS
16853,Startup,676,WA
16854,Tuolumne City,1779,CA
16855,Council,839,ID
16856,Batesville,1068,TX
16857,Veteran,23,WY
16858,Talmage,1130,CA
16859,Twain Harte,2226,CA
16860,Cascade,939,ID
16861,Brighton,33352,CO
16862,La Pryor,1643,TX
16863,Slater,80,WY
16864,Rayville,3695,LA
16865,Coyanosa,163,TX
16866,Dixon,203,MT
16867,Dillon Beach,283,CA
16868,Donnelly,152,ID
16869,Bloomington,206,ID
16870,Commerce City,45913,CO
16871,Register,175,GA
16872,Imperial,278,TX
16873,Niarada,27,MT
16874,El Indio,190,TX
16875,Muir Beach,310,CA
16876,Baker City,9828,OR
16877,Clifton,259,ID
16878,Central City,663,CO
16879,Sebastopol,272,MS
16880,Noxon,218,MT
16881,Fowlerton,55,TX
16882,Rosepine,1692,LA
16883,Rickreall,77,OR
16884,Dayton,463,ID
16885,Black Hawk,118,CO
16886,Rincon,8836,GA
16887,Point Reyes Station,848,CA
16888,Old Agency,107,MT
16889,Brundage,27,TX
16890,Anacoco,869,LA
16891,Independence,8590,OR
16892,Little America,68,WY
16893,San Geronimo,446,CA
16894,Paradise,163,MT
16895,Arvada,106433,CO
16896,Shorter,474,AL
16897,Catarina,118,TX
16898,Simpson,638,LA
16899,Dallas,14583,OR
16900,North Rock Springs,2207,WY
16901,Santa Venetia,4292,CA
16902,Puckett,316,MS
16903,Saint Leo,1340,FL
16904,Trout Creek,242,MT
16905,Denver,600158,CO
16906,Sparks,2052,GA
16907,Idaho Springs,1717,CO
16908,Tomales,204,CA
16909,Ringgold,1495,LA
16910,Highland Park,230,FL
16911,Bridgeport,2409,WA
16912,Lincoln Beach,2045,OR
16913,Reliance,714,WY
16914,Simmesport,2161,LA
16915,East Carbon,1301,UT
16916,Table Rock,0,WY
16917,Port Ludlow,2603,WA
16918,Bienville,218,LA
16919,Woodacre,1348,CA
16920,Botines,117,TX
16921,Hessmer,802,LA
16922,Centennial,100377,CO
16923,Rose Lodge,1894,OR
16924,Mount Hebron,95,CA
16925,Quilcene,596,WA
16926,Moreauville,929,LA
16927,Cherry Hills Village,5987,CO
16928,Depoe Bay,1398,OR
16929,Bryceland,108,LA
16930,Belvedere,2068,CA
16931,Bruni,379,TX
16932,Tennant,41,CA
16933,Aurora,325078,CO
16934,Ralston,280,WY
16935,La Presa,319,TX
16936,Castor,258,LA
16937,Stinson Beach,632,CA
16938,Power,179,MT
16939,Plaucheville,248,LA
16940,Dorris,939,CA
16941,Strasburg,2447,CO
16942,Cody,9520,WY
16943,Edroy,331,TX
16944,Jamestown,139,LA
16946,Choteau,1684,MT
16947,Parkman,151,WY
16948,Dunsmuir,1650,CA
16949,Dayton,8964,NV
16950,Riverside,35,GA
16951,Story,828,WY
16952,Hyde Park,3833,UT
16953,Silver Springs,5296,NV
16954,Fort Hood,29589,TX
16955,Lucky,272,LA
16956,Linden,1784,CA
16957,Kellogg,2120,ID
16958,Redington Beach,1427,FL
16959,John Day,1744,OR
16960,Hyrum,7609,UT
16961,Saline,277,LA
16962,Lockeford,3233,CA
16963,Smith,1603,NV
16964,Redington Shores,2121,FL
16965,Dayton,84,MT
16966,Silverhill,706,AL
16967,Challis,1081,ID
16968,Castle Dale,1630,UT
16969,Concepcion,62,TX
16970,Pablo,2254,MT
16971,Rehobeth,1297,AL
16972,Riverside,760,UT
16973,Delta,284,LA
16974,Cedar City,28857,UT
16975,Ravalli,76,MT
16976,Riverview,184,AL
16977,Clayton,7,ID
16978,Linda,17773,CA
16979,Guerra,6,TX
16980,Diablo,1158,CA
16981,Rollins,209,MT
16982,Buna,2142,TX
16983,Cambridge,328,ID
16984,Hebbronville,4558,TX
16985,Discovery Bay,13352,CA
16986,Woods Bay,661,MT
16987,Falcon Mesa,405,TX
16988,Pacheco,3685,CA
16989,Evadale,1483,TX
16990,Cheney,10590,WA
16991,Lope_o,174,TX
16992,Port Costa,190,CA
16993,Fort Davis,1201,TX
16994,Airport Road Addition,93,TX
16995,Rodeo,8679,CA
16996,Saint Francisville,1765,LA
16997,Airway Heights,6114,WA
16998,Deer Park,3652,WA
16999,Morganza,610,LA
17000,Athol,692,ID
17001,Lyle,499,WA
17002,Maryhill,58,WA
17003,Klickitat,362,WA
17004,Crow Agency,1616,MT
17005,Busby,745,MT
17006,Fort Smith,161,MT
17007,Cayuse,68,OR
17008,Alder,103,MT
17009,Harrison,137,MT
17010,Cloverdale,250,OR
17011,Beaver,122,OR
17012,Hebo,232,OR
17013,Aloha,49425,OR
17014,Garden Home,6674,OR
17015,Biggs,22,OR
17016,Chenoweth,1855,OR
17017,Belfry,218,MT
17018,Jennings Lodge,7315,OR
17019,Brooks,398,OR
17020,Butteville,265,OR
17021,Marion,313,OR
17022,Eola,45,OR
17023,Grand Ronde,1661,OR
17024,Garland,115,WY
17025,Hyattville,75,WY
17026,Arvada,43,WY
17027,Big Horn,490,WY
17028,Alta,394,WY
17029,Hoback,1176,WY
17030,Lucerne,535,WY
17031,Crowheart,141,WY
17032,Arapahoe,1656,WY
17033,Atlantic City,37,WY
17034,Ethete,1553,WY
17035,Fort Washakie,1759,WY
17036,Jeffrey City,58,WY
17037,Glide,1795,OR
17038,Green,7515,OR
17039,Altamont,19257,OR
17040,Barview,1844,OR
17041,Bunker Hill,1444,OR
17042,Lance Creek,43,WY
17043,Esterbrook,52,WY
17044,Alcova,76,WY
17045,Brookhurst,185,WY
17046,Cora,142,WY
17047,Bondurant,93,WY
17048,Boulder,170,WY
17049,Auburn,328,WY
17050,Bedford,201,WY
17051,Etna,164,WY
17052,Fairview,275,WY
17053,Fontenelle,13,WY
17054,Grover,147,WY
17055,Arbon Valley,599,ID
17056,Fort Hall,3201,ID
17057,Harbor,2391,OR
17058,Hawk Springs,45,WY
17059,Huntley,30,WY
17060,Albany,55,WY
17061,Centennial,270,WY
17062,Eden,281,WY
17063,McKinnon,60,WY
17064,Farson,313,WY
17065,James Town,536,WY
17066,Edgewood,43,CA
17067,Macdoel,133,CA
17068,McCloud,1101,CA
17069,Gazelle,70,CA
17070,Greenview,201,CA
17071,Grenada,367,CA
17072,Hornbrook,248,CA
17073,Cove,460,UT
17074,Avon,367,UT
17075,Benson,1485,UT
17077,Garden,181,UT
17078,McDermitt,172,NV
17079,Klamath,779,CA
17080,Carter,10,WY
17081,Lonetree,49,WY
17082,Fort Bridger,345,WY
17083,Bayview,2510,CA
17084,McKinleyville,15177,CA
17085,Hydesville,1237,CA
17086,Hayfork,2368,CA
17087,Lewiston,1193,CA
17088,Cottonwood,3316,CA
17089,Big Bend,102,CA
17090,Burney,3154,CA
17091,Fall River Mills,573,CA
17092,McArthur,338,CA
17093,French Gulch,346,CA
17094,Erda,4642,UT
17095,Atwood,133,CO
17096,Battle Mountain,3635,NV
17097,Laporte,2450,CO
17098,Magna,26505,UT
17099,Kearns,35731,UT
17100,Maeser,3601,UT
17101,Casa Colorada,272,NM
17102,Los Chavez,5446,NM
17103,Jarales,2475,NM
17104,Proctorville,117,NC
17105,Raynham,72,NC
17106,Red Springs,3428,NC
17107,Rennert,383,NC
17108,Rowland,1037,NC
17109,Saint Pauls,2035,NC
17110,Rondo,198,AR
17111,Casa Conejo,3249,CA
17112,El Rio,7198,CA
17113,Powell,955,AL
17114,Shiloh,274,AL
17115,Citrus,10866,CA
17116,Acton,7596,CA
17117,Altadena,42777,CA
17118,Charter Oak,9310,CA
17119,Marina del Rey,8866,CA
17120,Hacienda Heights,54038,CA
17121,Lake Los Angeles,12328,CA
17122,Lennox,22753,CA
17123,Richburg,275,SC
17124,Ruby,360,SC
17125,Saint Helena,389,NC
17126,Priceville,2658,AL
17127,Somerville,724,AL
17128,Ranger,131,GA
17129,Resaca,544,GA
17130,Blue Springs,228,MS
17131,Alamo,1085,NM
17132,Ridgeway,319,SC
17133,Saint Charles,230,AR
17134,Taylor,322,MS
17135,Sardis,1703,MS
17136,Pope,215,MS
17137,Society Hill,563,SC
17138,Prosperity,1180,SC
17139,Silverstreet,162,SC
17140,Sand Rock,560,AL
17141,Sledge,545,MS
17142,Shannon,1753,MS
17143,Claypool,1538,AZ
17144,Canyon Day,1209,AZ
17145,Gisela,570,AZ
17146,Poyen,290,AR
17147,Prattsville,305,AR
17148,Sherrill,84,AR
17149,Sandyfield,447,NC
17150,Sherman,650,MS
17151,Sandy Creek,260,NC
17152,Shallotte,3675,NC
17153,Saint James,3165,NC
17154,Bald Head Island,158,NC
17155,Cibola,250,AZ
17156,Bouse,996,AZ
17157,Ehrenberg,1470,AZ
17158,South Vinemont,749,AL
17159,Quinby,932,SC
17160,Scranton,932,SC
17161,Sellers,219,SC
17162,Rosa,316,AL
17163,Snead,835,AL
17164,Reece City,653,AL
17165,Ridgeville,112,AL
17166,Sardis City,1704,AL
17167,South Congaree,2306,SC
17168,Springdale,2636,SC
17169,Ridge Spring,737,SC
17170,Saluda,3565,SC
17171,Rest Haven,62,GA
17172,Glendora,151,MS
17173,Big Creek,154,MS
17174,Pittsboro,202,MS
17175,Slate Springs,110,MS
17176,Renova,668,MS
17177,Reed,141,AR
17178,Smithville,942,MS
17179,Gattman,90,MS
17180,Bermuda Dunes,7282,CA
17181,Cabazon,2535,CA
17182,Cherry Valley,6362,CA
17183,El Cerrito,5100,CA
17184,Glen Avon,20199,CA
17185,Highgrove,3988,CA
17186,Home Gardens,11570,CA
17187,Homeland,5969,CA
17188,Lakeland Village,11541,CA
17189,Lakeview,2104,CA
17190,Woodland,125,MS
17191,Sipsey,437,AL
17192,Rayle,199,GA
17193,Ragland,1639,AL
17194,Riverside,2208,AL
17195,Ranburne,409,AL
17196,Rosston,261,AR
17197,Lake Kiowa,1906,TX
17198,Saint Matthews,2021,SC
17199,Salley,398,SC
17200,Roopville,218,GA
17201,Woodworth,1096,LA
17202,Chatham,557,LA
17203,Enigma,1278,GA
17204,Mayo,1237,FL
17205,Eros,155,LA
17206,Leakesville,898,MS
17207,Fort Duchesne,714,UT
17208,Hastings,580,FL
17209,Chester,1596,GA
17210,Seaboard,632,NC
17211,McLain,441,MS
17212,Benjamin,1145,UT
17213,Jean Lafitte,1903,LA
17214,Gildford,179,MT
17215,Lowndesboro,115,AL
17216,Severn,276,NC
17217,Lake Shore,817,UT
17218,Grand Isle,1296,LA
17219,Inverness,55,MT
17220,Sumrall,1421,MS
17221,Mosses,1029,AL
17222,Kremlin,98,MT
17223,New Augusta,644,MS
17224,Los Molinos,2037,CA
17225,Fort Deposit,1344,AL
17226,Orange Park,8412,FL
17227,Cofield,413,NC
17228,Centreville,1684,MS
17229,Fort Belknap Agency,1293,MT
17230,Gordonville,326,AL
17231,Penney Farms,749,FL
17232,Scotland Neck,2059,NC
17233,Manton,347,CA
17234,White Hall,858,AL
17235,Lutcher,3559,LA
17236,Woodville,1096,MS
17237,Hays,843,MT
17238,Mazie,91,OK
17239,Clio,66,CA
17240,Wisner,964,LA
17241,Gramercy,3613,LA
17242,Inchelium,409,WA
17243,Hornbeck,480,LA
17244,Rives,326,TN
17245,Crescent Mills,196,CA
17246,Tarrytown,87,GA
17247,Delcambre,1866,LA
17248,Cromberg,261,CA
17249,Joplin,157,MT
17250,New Llano,2504,LA
17251,Samburg,217,TN
17252,Keachi,295,LA
17253,Erath,2114,LA
17254,Almanor,0,CA
17255,Antelope,51,MT
17256,Lenox,873,GA
17257,Gueydan,1398,LA
17258,Logansport,1555,LA
17259,Sharon,944,TN
17260,Beckwourth,432,CA
17261,Clear Lake,1002,WA
17262,Liberty,728,MS
17263,Worthington Springs,181,FL
17264,Stonewall,1814,LA
17265,Ridgely,1795,TN
17266,Crosby,318,MS
17267,La Crosse,360,FL
17268,Lisman,539,AL
17269,Springtown,87,AR
17270,Belden,22,CA
17271,Conway,91,WA
17272,Gilbertown,215,AL
17273,Sidney,181,AR
17274,Gloster,960,MS
17275,Micanopy,600,FL
17276,Alger,403,WA
17277,Blairsden,39,CA
17278,Ravenden Springs,118,AR
17279,Summit,1705,MS
17280,Big Lake,1835,WA
17281,Canyondam,31,CA
17282,Lockport,2578,LA
17283,Toxey,137,AL
17284,Golden Meadow,2101,LA
17285,Needham,94,AL
17286,South Lead Hill,102,AR
17287,Edison,133,WA
17288,Osyka,440,MS
17289,Caribou,0,CA
17290,Pyatt,221,AR
17291,Marblemount,203,WA
17292,Tylertown,1609,MS
17293,Interlachen,1403,FL
17294,Pennington,221,AL
17295,Chester,2144,CA
17296,Mansura,1419,LA
17297,Welaka,701,FL
17298,Midway,499,AL
17299,Armona,4156,CA
17300,Heart Butte,582,MT
17301,East Quincy,2489,CA
17302,Cottonport,2006,LA
17303,Pomona Park,912,FL
17304,Dooling,154,GA
17305,Freeland,2045,WA
17306,Graeagle,737,CA
17307,Home Garden,1761,CA
17308,Evergreen,310,LA
17309,Marineland,16,FL
17310,Blyn,101,WA
17311,Columbia,390,LA
17312,Kettleman City,1439,CA
17313,Greenville,1129,CA
17314,Ellenton,281,GA
17315,Carlsborg,995,WA
17316,Inglis,1325,FL
17317,Lemoore Station,7438,CA
17318,Yellow Bluff,188,AL
17319,Hamilton Branch,537,CA
17320,Yankeetown,502,FL
17321,Loxley,1632,AL
17322,Carter,58,MT
17323,Indian Falls,54,CA
17324,Oak Hill,26,AL
17325,Ronda,417,NC
17326,Loma,85,MT
17327,Magnolia Springs,723,AL
17328,Otter Creek,134,FL
17329,South Carthage,1322,TN
17330,Pine Apple,132,AL
17331,Johnsville,20,CA
17332,McIntosh,452,FL
17333,Highwood,176,MT
